geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
11454,-23.94014,-46.28173,guaruja,SP
7867,-23.31428,-46.7763,franco da rocha,SP
5338,-23.55199,-46.74804,sao paulo,SP
90150,-30.04705,-51.22133,porto alegre,RS
5223,-23.41032,-46.73889,sao paulo,SP
4135,-23.60854,-46.63036,sao paulo,SP
9190,-23.68018,-46.53965,santo andre,SP
2404,-23.49151,-46.62672,sao paulo,SP
87250,-23.91673,-52.34476,peabiru,PR
95300,-28.20628,-51.51891,lagoa vermelha,RS
9434,-23.65904,-46.3728,ribeirao pires,SP
17211,-22.30018,-48.5407,jau,SP
17067,-22.30603,-49.10517,bauru,SP
29156,-20.26709,-40.41572,cariacica,ES
79940,-22.63796,-54.82976,caarapo,MS
11446,-23.95024,-46.28927,guarujá,SP
40350,-12.9452,-38.47566,salvador,BA
12460,-22.74677,-45.61343,campos do jordao,SP
38412,-18.95855,-48.3126,uberlandia,MG
7220,-23.4717,-46.46459,guarulhos,SP
16018,-21.23018,-50.43858,aracatuba,SP
2513,-23.51181,-46.65528,são paulo,SP
31270,-19.85572,-43.95686,belo horizonte,MG
6361,-23.55927,-46.84323,carapicuiba,SP
13807,-22.40379,-46.94763,mogi mirim,SP
52111,-8.02315,-34.898,recife,PE
39270,-17.33389,-44.94323,pirapora,MG
83430,-25.36748,-49.11361,campina grande do sul,PR
59611,-5.17636,-37.35442,mossoró,RN
38900,-20.01003,-45.98407,bambui,MG
83411,-25.31877,-49.14609,colombo,PR
14600,-20.58114,-47.85896,são joaquim da barra,SP
66055,-1.4426,-48.482,belem,PA
3947,-23.59042,-46.49346,sao paulo,SP
59700,-5.64592,-37.79941,apodi,RN
95588,-29.85084,-50.06322,xangri-lá,RS
7182,-23.4413,-46.46495,guarulhos,SP
98280,-28.28748,-53.49504,panambi,RS
82115,-25.37973,-49.29953,curitiba,PR
74355,-16.78358,-49.35817,goiania,GO
95890,-29.46968,-51.81082,teutonia,RS
3335,-23.55683,-46.56662,sao paulo,SP
28940,-22.84924,-42.06087,sao pedro da aldeia,RJ
25710,-22.47395,-43.15188,petropolis,RJ
86184,-23.26632,-51.2785,cambe,PR
73970,-14.49538,-46.1146,mambai,GO
3573,-23.55918,-46.50971,sao paulo,SP
45993,-17.55048,-39.75299,teixeira de freitas,BA
90460,-30.04042,-51.19126,porto alegre,RS
8010,-23.49362,-46.4332,sao paulo,SP
27257,-22.53641,-44.08551,volta redonda,RJ
96930,-29.66343,-52.78958,candelaria,RS
84500,-25.4943,-50.64774,irati,PR
30664,-20.00714,-44.04148,belo horizonte,MG
16900,-20.90135,-51.38563,andradina,SP
28400,-21.63215,-41.76526,sao fidelis,RJ
12947,-23.1343,-46.55655,atibaia,SP
44400,-13.02408,-39.0337,nazaré,BA
6704,-23.56628,-46.92364,cotia,SP
72215,-15.81487,-48.09906,brasilia,DF
2036,-23.50218,-46.61968,são paulo,SP
12230,-23.22817,-45.8829,sao jose dos campos,SP
96010,-31.77203,-52.33378,pelotas,RS
90030,-30.02752,-51.22596,porto alegre,RS
88309,-26.90313,-48.69954,itajai,SC
29700,-19.5357,-40.62912,colatina,ES
81330,-25.48578,-49.33316,curitiba,PR
35300,-19.79406,-42.13998,caratinga,MG
2467,-23.49156,-46.64715,sao paulo,SP
40050,-12.98102,-38.5145,salvador,BA
75803,-17.89332,-51.73914,jatai,GO
91910,-30.10071,-51.23787,porto alegre,RS
38190,-19.87239,-47.44312,sacramento,MG
18703,-23.1149,-48.93118,avare,SP
12130,-23.09112,-45.19154,lagoinha,SP
63122,-7.23079,-39.40073,crato,CE
88103,-27.60308,-48.62806,sao jose,SC
88075,-27.58361,-48.58086,florianopolis,SC
29055,-20.30899,-40.2933,vitoria,ES
14090,-21.17203,-47.79128,ribeirao preto,SP
58550,-7.69447,-37.08251,prata,PB
14940,-21.7628,-48.82491,ibitinga,SP
40820,-12.95176,-38.44739,salvador,BA
45020,-14.86492,-40.83701,vitoria da conquista,BA
1424,-23.57304,-46.65627,sao paulo,SP
4136,-23.60791,-46.62625,sao paulo,SP
28020,-21.77918,-41.30181,campos dos goytacazes,RJ
2543,-23.48219,-46.66229,sao paulo,SP
96030,-31.76104,-52.37304,pelotas,RS
38625,-16.12509,-47.29262,cabeceira grande,MG
38425,-18.98307,-48.27234,uberlandia,MG
81570,-25.47671,-49.23187,curitiba,PR
15440,-20.53532,-49.31133,nova granada,SP
30555,-19.95278,-43.97732,belo horizonte,MG
17560,-22.21704,-49.82113,vera cruz,SP
11660,-23.62393,-45.41376,caraguatatuba,SP
12960,-23.18279,-46.39838,nazare paulista,SP
93042,-29.76727,-51.1149,são leopoldo,RS
7144,-23.4005,-46.52888,guarulhos,SP
95913,-29.44481,-51.96171,lajeado,RS
78780,-17.32313,-53.22301,alto araguaia,MT
35164,-19.44948,-42.55056,ipatinga,MG
53130,-7.99385,-34.84649,olinda,PE
3288,-23.59286,-46.5301,sao paulo,SP
8220,-23.54073,-46.47881,são paulo,SP
39690,-17.84624,-42.07894,malacacheta,MG
4321,-23.64788,-46.64436,sao paulo,SP
44700,-11.17211,-40.5378,jacobina,BA
12327,-23.29683,-45.96601,jacarei,SP
14015,-21.1838,-47.80262,ribeirao preto,SP
8050,-23.511,-46.45937,sao paulo,SP
5311,-23.52708,-46.73726,sao paulo,SP
60822,-3.79868,-38.49324,fortaleza,CE
16200,-21.28821,-50.33831,birigui,SP
17650,-22.00226,-50.37925,herculândia,SP
78580,-9.89066,-56.08231,alta floresta,MT
7145,-23.40499,-46.47474,guarulhos,SP
9625,-23.66127,-46.56622,sao bernardo do campo,SP
22231,-22.93396,-43.17978,rio de janeiro,RJ
78420,-14.46233,-56.84206,arenapolis,MT
8140,-23.50538,-46.39982,são paulo,SP
79620,-20.79434,-51.7042,tres lagoas,MS
62960,-5.25455,-38.126,tabuleiro do norte,CE
35901,-19.6512,-43.23424,itabira,MG
57035,-9.65943,-35.70309,maceió,AL
30642,-19.98666,-44.0096,belo horizonte,MG
30315,-19.95733,-43.9313,belo horizonte,MG
89227,-26.26406,-48.81881,joinville,SC
2542,-23.48466,-46.66173,sao paulo,SP
48490,-11.78679,-38.35238,inhambupe,BA
28460,-21.40434,-42.18601,miracema,RJ
24422,-22.82874,-43.03422,sao goncalo,RJ
87210,-23.65179,-52.5837,cianorte,PR
9941,-23.68213,-46.60737,diadema,SP
17380,-22.28597,-48.12737,brotas,SP
66123,-1.40855,-48.46732,belem,PA
5857,-23.65831,-46.78422,sao paulo,SP
74360,-16.73188,-49.31017,goiânia,GO
68220,-1.99685,-54.06795,monte alegre,PA
25850,-22.1655,-43.2876,paraiba do sul,RJ
35181,-19.5458,-42.58432,timoteo,MG
33855,-19.75532,-44.07777,ribeirao das neves,MG
40430,-12.93109,-38.50081,salvador,BA
35969,-20.07158,-43.40491,catas altas,MG
53437,-7.92649,-34.83264,paulista,PE
37590,-22.27999,-46.60547,jacutinga,MG
29030,-20.28237,-40.33632,vitoria,ES
4547,-23.5966,-46.68621,sao paulo,SP
36015,-21.75936,-43.35218,juiz de fora,MG
4736,-23.65105,-46.7016,sao paulo,SP
35860,-19.02463,-43.429,conceicao do mato dentro,MG
14940,-21.75935,-48.84893,ibitinga,SP
36094,-21.58288,-43.48591,juiz de fora,MG
14620,-20.7155,-47.87183,orlandia,SP
12071,-23.0112,-45.5294,taubate,SP
25958,-22.44696,-42.97576,teresópolis,RJ
25065,-22.63072,-43.24575,duque de caxias,RJ
20240,-22.92158,-43.18964,rio de janeiro,RJ
35182,-19.55846,-42.63956,timoteo,MG
38407,-18.91172,-48.20939,uberlandia,MG
11712,-24.0374,-46.52435,praia grande,SP
17213,-22.30806,-48.57993,jau,SP
13473,-22.71982,-47.31869,americana,SP
27197,-22.51886,-43.99994,pinheiral,RJ
64007,-5.05796,-42.81233,teresina,PI
32265,-19.95244,-44.04306,contagem,MG
60040,-3.74967,-38.52263,fortaleza,CE
88495,-28.02815,-48.63428,garopaba,SC
15828,-21.08433,-48.80374,palmares paulista,SP
8050,-23.50887,-46.46249,são paulo,SP
61760,-3.89182,-38.44911,eusebio,CE
18090,-23.4828,-47.45188,sorocaba,SP
31565,-19.82819,-43.96526,belo horizonte,MG
13901,-22.69598,-46.76501,amparo,SP
25071,-22.7886,-43.30823,duque de caxias,RJ
12460,-22.74618,-45.58802,campos do jordao,SP
35570,-20.45262,-45.44921,formiga,MG
57200,-10.28428,-36.55368,penedo,AL
4880,-23.79646,-46.73544,são paulo,SP
8460,-23.55201,-46.39643,sao paulo,SP
13087,-22.85356,-47.04603,campinas,SP
89560,-27.01416,-51.14098,videira,SC
75240,-16.97576,-48.95544,bela vista de goiás,GO
86465,-23.51434,-50.04032,guapirama,PR
60337,-3.70697,-38.56434,fortaleza,CE
3477,-23.56809,-46.51139,sao paulo,SP
66055,-1.44871,-48.47885,belem,PA
69315,2.82411,-60.68965,boa vista,RR
15015,-20.81106,-49.38446,sao jose do rio preto,SP
54430,-8.19688,-34.92388,jaboatao dos guararapes,PE
26277,-22.74765,-43.4885,nova iguaçu,RJ
88360,-27.081,-48.96852,guabiruba,SC
35661,-19.88119,-44.60666,para de minas,MG
27286,-22.47474,-44.0668,volta redonda,RJ
8311,-23.63323,-46.46599,são paulo,SP
38701,-18.57428,-46.52411,patos de minas,MG
57442,-9.53278,-37.29693,olho d'agua das flores,AL
78640,-13.55196,-52.26766,canarana,MT
5868,-23.66347,-46.78005,sao paulo,SP
74675,-16.62105,-49.2209,goiania,GO
97800,-28.39894,-54.95931,sao luiz gonzaga,RS
30441,-19.93528,-43.95875,belo horizonte,MG
4387,-23.66421,-46.65192,sao paulo,SP
55560,-8.81404,-35.20386,barreiros,PE
20530,-22.93876,-43.25004,rio de janeiro,RJ
23550,-22.93448,-43.70046,rio de janeiro,RJ
31555,-19.84748,-43.98299,belo horizonte,MG
93022,-29.78886,-51.14376,sao leopoldo,RS
78550,-11.85349,-55.50708,sinop,MT
58178,-6.45486,-36.21076,nova floresta,PB
7243,-23.44092,-46.41161,guarulhos,SP
18550,-23.26989,-47.66468,boituva,SP
5632,-23.59969,-46.73681,são paulo,SP
17048,-22.36946,-49.03528,bauru,SP
31330,-19.8702,-43.99843,belo horizonte,MG
94930,-29.93532,-51.11009,cachoeirinha,RS
14021,-21.21273,-47.7947,ribeirão preto,SP
15061,-20.81323,-49.34403,sao jose do rio preto,SP
83325,-25.41234,-49.19405,pinhais,PR
37530,-22.47637,-45.61632,brazopolis,MG
90540,-30.01787,-51.18864,porto alegre,RS
38180,-19.5754,-46.95159,araxa,MG
12225,-23.18317,-45.79514,sao jose dos campos,SP
85980,-24.09855,-54.26746,guaira,PR
23059,-22.89156,-43.30942,rio de janeiro,RJ
3585,-23.56537,-46.4918,sao paulo,SP
7170,-23.43529,-46.44415,guarulhos,SP
16013,-21.2174,-50.41818,aracatuba,SP
37950,-20.90768,-46.98856,sao sebastiao do paraiso,MG
28895,-22.5005,-41.93003,rio das ostras,RJ
90040,-30.04307,-51.21142,porto alegre,RS
69180,-3.12986,-58.15622,urucurituba,AM
25056,-22.75756,-43.27796,duque de caxias,RJ
28625,-22.28361,-42.53835,nova friburgo,RJ
24240,-22.90008,-43.10035,niteroi,RJ
20211,-22.9118,-43.20193,rio de janeiro,RJ
14815,-21.95258,-47.99846,ibate,SP
38860,-19.04015,-46.14658,arapua,MG
35661,-19.86629,-44.593,pará de minas,MG
32050,-19.8272,-44.15179,contagem,MG
39205,-18.21472,-45.22231,tres marias,MG
4187,-23.64944,-46.59602,sao paulo,SP
11750,-24.30664,-47.00082,peruibe,SP
3271,-23.59988,-46.51648,sao paulo,SP
93054,-29.7585,-51.0966,são leopoldo,RS
39495,-14.42025,-44.36469,montalvania,MG
39330,-16.21418,-44.43557,brasilia de minas,MG
15915,-22.95408,-46.53141,aparecida de monte alto,SP
6381,-23.54677,-46.83813,carapicuiba,SP
87205,-23.67326,-52.64045,cianorte,PR
21555,-22.84981,-43.36202,rio de janeiro,RJ
1253,-23.54321,-46.68024,sao paulo,SP
27251,-22.51141,-44.14222,volta redonda,RJ
17250,-22.07234,-48.73859,bariri,SP
9726,-23.68297,-46.55803,sao bernardo do campo,SP
18650,-22.73796,-48.57348,sao manuel,SP
29194,-19.80662,-40.27972,aracruz,ES
2033,-23.50213,-46.61626,sao paulo,SP
68165,-4.08782,-54.9105,ruropolis,PA
16900,-20.90492,-51.37763,andradina,SP
96055,-31.74179,-52.3394,pelotas,RS
6855,-23.68564,-46.82229,itapecerica da serra,SP
11611,-23.81446,-45.4226,são sebastião,SP
11030,-23.98418,-46.30786,santos,SP
4563,-23.60774,-46.68874,sao paulo,SP
89046,-26.93365,-49.13218,blumenau,SC
4942,-23.69436,-46.77956,sao paulo,SP
21540,-22.85751,-43.34249,rio de janeiro,RJ
5445,-23.55126,-46.69635,sao paulo,SP
11420,-24.00179,-46.27395,guaruja,SP
13615,-22.16254,-47.37489,leme,SP
65750,-4.87586,-44.88162,esperantinópolis,MA
35258,-18.91491,-41.35708,sao geraldo do baixio,MG
86400,-23.17135,-49.9801,jacarezinho,PR
95800,-29.61895,-52.19844,venancio aires,RS
11740,-24.17882,-46.78583,itanhaem,SP
15775,-22.94448,-46.54984,santa fe do sul,SP
8230,-23.51854,-46.44501,sao paulo,SP
6871,-23.71906,-46.85124,itapecerica da serra,SP
81810,-25.50364,-49.27442,curitiba,PR
13479,-22.7579,-47.31109,americana,SP
55038,-8.27581,-35.99011,caruaru,PE
8430,-23.52495,-46.42503,sao paulo,SP
3821,-23.49223,-46.49974,sao paulo,SP
95590,-30.00148,-50.15417,tramandaí,RS
1407,-23.5772,-46.67263,sao paulo,SP
67125,-1.34242,-48.40745,ananindeua,PA
89694,-26.85462,-52.26172,faxinal dos guedes,SC
11497,-23.96365,-46.24514,guaruja,SP
25213,-22.67288,-43.298,duque de caxias,RJ
13052,-22.98373,-47.09888,campinas,SP
90240,-30.01501,-51.19793,porto alegre,RS
31130,-19.89214,-43.93843,belo horizonte,MG
18650,-22.76072,-48.58082,sao manuel,SP
2535,-23.49703,-46.64887,sao paulo,SP
82530,-25.42173,-49.23008,curitiba,PR
99457,-29.04027,-53.02866,jacuizinho,RS
21655,-22.81595,-43.38754,rio de janeiro,RJ
17012,-22.33126,-49.06422,bauru,SP
79601,-20.78413,-51.70458,tres lagoas,MS
83075,-25.52654,-49.1023,sao jose dos pinhais,PR
21381,-22.88106,-43.31263,rio de janeiro,RJ
70377,-15.82856,-47.91921,brasilia,DF
4564,-23.61618,-46.68097,sao paulo,SP
47640,-13.39659,-44.20567,santa maria da vitoria,BA
4042,-23.60273,-46.64514,sao paulo,SP
60125,-3.73247,-38.50248,fortaleza,CE
41680,-12.96004,-38.39497,salvador,BA
23052,-22.90693,-43.54786,rio de janeiro,RJ
39401,-16.72123,-43.84173,montes claros,MG
8580,-23.44529,-46.34617,itaquaquecetuba,SP
41270,-12.91639,-38.46662,salvador,BA
12711,-22.56296,-44.97416,cruzeiro,SP
37120,-21.54513,-45.73482,paraguacu,MG
1035,-23.54098,-46.64257,são paulo,SP
8060,-23.50044,-46.44811,sao paulo,SP
39400,-16.73936,-43.86267,montes claros,MG
54510,-8.27897,-35.02636,cabo de santo agostinho,PE
42840,-12.85076,-38.28561,abrantes,BA
3608,-23.51591,-46.54381,sao paulo,SP
4516,-23.60105,-46.67334,sao paulo,SP
36800,-20.74262,-42.01704,carangola,MG
89540,-26.96402,-50.4209,santa cecília,SC
6775,-23.63801,-46.79704,taboao da serra,SP
72912,-15.70416,-48.27858,aguas lindas de goias,GO
13214,-23.16771,-46.91277,jundiai,SP
28660,-22.15692,-42.41023,bom jardim,RJ
35130,-19.19896,-42.04901,engenheiro caldas,MG
31985,-19.85297,-43.90183,belo horizonte,MG
28660,-22.1537,-42.41749,bom jardim,RJ
88980,-29.31499,-49.71004,passo de torres,SC
37930,-20.62032,-46.05724,capitólio,MG
8031,-23.51665,-46.42185,sao paulo,SP
11702,-24.01683,-46.44946,praia grande,SP
40150,-12.99835,-38.52485,salvador,BA
30170,-19.92345,-43.94114,belo horizonte,MG
61615,-3.73146,-38.69472,caucaia,CE
65074,-2.51101,-44.26458,sao luis,MA
5006,-23.53655,-46.66377,sao paulo,SP
3928,-23.59912,-46.49956,sao paulo,SP
37590,-22.28584,-46.6166,jacutinga,MG
90640,-30.05714,-51.20809,porto alegre,RS
21341,-22.88501,-43.35336,rio de janeiro,RJ
1423,-23.57006,-46.65756,são paulo,SP
77500,-10.69586,-48.40701,porto nacional,TO
1528,-23.56336,-46.62557,sao paulo,SP
2219,-23.49307,-46.58856,sao paulo,SP
38190,-19.86823,-47.44196,sacramento,MG
13465,-22.73609,-47.33322,americana,SP
6362,-23.55822,-46.84415,carapicuiba,SP
5852,-23.66343,-46.75718,sao paulo,SP
37561,-22.28555,-45.91684,pouso alegre,MG
18406,-23.99483,-48.891,itapeva,SP
28022,-21.80747,-41.30904,campos dos goytacazes,RJ
13331,-23.07649,-47.21999,indaiatuba,SP
72115,-15.81811,-48.06432,brasilia,DF
69042,-3.085,-60.04818,manaus,AM
36202,-21.21384,-43.7828,barbacena,MG
82840,-25.4032,-49.19639,curitiba,PR
8010,-23.4916,-46.43881,sao paulo,SP
7500,-23.31908,-46.22571,santa isabel,SP
17690,-21.91603,-50.72583,bastos,SP
3110,-23.55718,-46.60744,sao paulo,SP
71909,-15.84568,-47.91827,brasilia,DF
50110,-8.0396,-34.87576,recife,PE
13260,-22.88363,-46.79307,morungaba,SP
88900,-28.93454,-49.48157,araranguá,SC
83015,-25.56481,-49.17075,sao jose dos pinhais,PR
15400,-20.73055,-48.91544,olimpia,SP
28360,-21.14099,-41.67801,bom jesus do itabapoana,RJ
31365,-19.87362,-44.00287,belo horizonte,MG
9689,-23.67081,-46.59339,sao bernardo do campo,SP
38230,-20.27562,-49.20178,fronteira,MG
21940,-22.81746,-43.20459,rio de janeiro,RJ
21921,-22.8006,-43.19274,rio de janeiro,RJ
41820,-12.9881,-38.46236,salvador,BA
14960,-21.47526,-49.22772,novo horizonte,SP
18040,-23.5002,-47.47346,sorocaba,SP
13057,-22.97961,-47.14902,campinas,SP
18044,-23.5086,-47.47756,sorocaba,SP
30170,-19.92743,-43.94028,belo horizonte,MG
23893,-22.72751,-43.64146,seropedica,RJ
16400,-21.68078,-49.75499,lins,SP
44008,-12.25619,-38.97973,feira de santana,BA
25270,-22.62402,-43.23068,duque de caxias,RJ
36900,-20.26,-42.0365,manhuacu,MG
95555,-29.64601,-49.95312,capao da canoa,RS
84950,-23.86724,-49.80397,wenceslau braz,PR
15703,-20.27734,-50.54387,jales,SP
35790,-18.75377,-44.42882,curvelo,MG
5846,-23.65855,-46.74704,sao paulo,SP
31160,-19.88229,-43.92843,belo horizonte,MG
11542,-23.91428,-46.46726,cubatao,SP
36830,-20.65138,-41.91228,espera feliz,MG
69900,-9.96071,-67.80908,rio branco,AC
38400,-18.88998,-48.26844,uberlandia,MG
15505,-20.42051,-49.95796,votuporanga,SP
18200,-23.58564,-48.04124,itapetininga,SP
63800,-5.1904,-39.29418,quixeramobim,CE
82410,-25.38917,-49.33507,curitiba,PR
29178,-20.13018,-40.28269,serra,ES
6529,-23.4045,-46.88886,santana de parnaiba,SP
86065,-23.30016,-51.20207,londrina,PR
13920,-22.71189,-46.89112,pedreira,SP
38300,-18.97473,-49.44971,ituiutaba,MG
49015,-10.92535,-37.04539,aracaju,SE
6030,-23.55613,-46.76116,osasco,SP
40220,-12.99856,-38.49521,salvador,BA
11535,-23.93551,-46.43309,cubatao,SP
32265,-19.95197,-44.04746,contagem,MG
16450,-21.79609,-49.92625,getulina,SP
85864,-25.53045,-54.58789,foz do iguacu,PR
13610,-22.18588,-47.38502,leme,SP
23580,-22.91436,-43.63368,rio de janeiro,RJ
93900,-29.61004,-51.16374,ivoti,RS
21042,-22.86066,-43.24318,rio de janeiro,RJ
7400,-23.38906,-46.315,aruja,SP
15080,-20.82776,-49.37046,sao jose do rio preto,SP
5835,-23.6456,-46.74625,são paulo,SP
21073,-22.84747,-43.26886,rio de janeiro,RJ
85955,-24.41674,-53.8347,maripa,PR
2067,-23.50689,-46.60415,sao paulo,SP
96950,-29.3322,-53.08635,arroio do tigre,RS
55380,-8.48243,-36.23533,cachoeirinha,PE
17340,-22.48642,-48.55741,barra bonita,SP
12830,-22.6465,-44.57661,sao jose do barreiro,SP
77650,-9.56498,-48.41012,miracema do tocantins,TO
55330,-9.16662,-36.68311,bom conselho,PE
32611,-19.85608,-44.15433,betim,MG
79415,-17.57756,-54.76169,sonora,MS
38703,-18.5746,-46.49575,patos de minas,MG
61942,-3.88265,-38.67549,maranguape,CE
26470,-22.6919,-43.5874,japeri,RJ
3345,-23.56491,-46.57037,sao paulo,SP
68040,-2.42083,-54.74032,santarem,PA
25960,-22.45502,-42.98401,teresópolis,RJ
90230,-30.00731,-51.19422,porto alegre,RS
13501,-22.42808,-47.55754,rio claro,SP
91520,-30.0664,-51.17297,porto alegre,RS
9971,-23.72326,-46.61992,diadema,SP
13890,-21.95076,-46.71442,aguas da prata,SP
46575,-13.32978,-42.28935,caturama,BA
88351,-27.09309,-48.91452,brusque,SC
13052,-22.97125,-47.11434,campinas,SP
23013,-22.90183,-43.54964,rio de janeiro,RJ
12460,-22.75533,-45.61318,campos do jordao,SP
9321,-23.64712,-46.43887,maua,SP
85150,-25.04751,-51.53711,turvo,PR
13202,-23.21107,-46.86671,jundiai,SP
21710,-22.87966,-43.43194,rio de janeiro,RJ
13304,-23.27821,-47.27083,itu,SP
1255,-23.54536,-46.68219,sao paulo,SP
85605,-26.07343,-53.04486,francisco beltrao,PR
35444,-20.50807,-42.80349,amparo da serra,MG
88501,-27.81736,-50.33045,lages,SC
14401,-20.52648,-47.3978,franca,SP
6340,-23.56828,-46.82326,carapicuiba,SP
95086,-29.1879,-51.16452,caxias do sul,RS
37002,-21.55536,-45.43968,varginha,MG
20211,-22.91253,-43.19877,rio de janeiro,RJ
15910,-21.25093,-48.51168,monte alto,SP
8655,-23.59196,-46.30469,suzano,SP
1244,-23.55232,-46.66328,sao paulo,SP
60442,-3.75624,-38.55974,fortaleza,CE
26022,-22.70297,-43.44547,nova iguacu,RJ
80030,-25.41894,-49.25743,curitiba,PR
20710,-22.91124,-43.27132,rio de janeiro,RJ
93950,-29.58155,-51.08752,dois irmãos,RS
16800,-21.14675,-51.11276,mirandópolis,SP
98200,-28.62772,-53.0997,ibiruba,RS
75710,-18.20249,-47.93888,catalao,GO
32183,-19.85746,-44.03655,contagem,MG
85025,-25.40732,-51.48936,guarapuava,PR
39495,-14.42103,-44.36551,montalvania,MG
96170,-31.36378,-51.98775,são lourenço do sul,RS
24935,-22.95166,-42.96229,marica,RJ
4050,-23.60633,-46.64496,sao paulo,SP
5734,-23.62648,-46.74659,são paulo,SP
16400,-21.68219,-49.75226,lins,SP
15043,-20.78822,-49.40084,sao jose do rio preto,SP
90620,-30.05073,-51.19716,porto alegre,RS
2442,-23.47313,-46.6444,são paulo,SP
60871,-3.83779,-38.49777,fortaleza,CE
58119,-7.1068,-35.86941,sao sebastiao de lagoa de roca,PB
21921,-22.80959,-43.17841,rio de janeiro,RJ
89255,-26.47037,-49.08774,jaragua do sul,SC
3268,-23.59842,-46.52965,sao paulo,SP
23570,-22.9139,-43.68452,rio de janeiro,RJ
12061,-23.00322,-45.56542,taubate,SP
4802,-23.71084,-46.70761,sao paulo,SP
1529,-23.56498,-46.63092,sao paulo,SP
84900,-23.77447,-50.2874,ibaiti,PR
88063,-27.69151,-48.48744,florianopolis,SC
1026,-23.53926,-46.63329,sao paulo,SP
7072,-23.44611,-46.5605,guarulhos,SP
8430,-23.53172,-46.41942,sao paulo,SP
87015,-23.4306,-51.96354,maringa,PR
20756,-22.88677,-43.30699,rio de janeiro,RJ
35500,-20.16781,-44.86723,divinopolis,MG
12211,-23.15743,-45.889,são josé dos campos,SP
45700,-15.24102,-40.22884,itapetinga,BA
90040,-30.04047,-51.21323,porto alegre,RS
1415,-23.55777,-46.66324,sao paulo,SP
63560,-6.09322,-39.45262,acopiara,CE
12943,-23.13177,-46.56732,atibaia,SP
39400,-16.7314,-43.85548,montes claros,MG
18650,-22.75553,-48.57358,sao manuel,SP
88348,-27.00535,-48.65135,camboriu,SC
36020,-21.77754,-43.33236,juiz de fora,MG
73850,-16.76557,-47.61247,cristalina,GO
79303,-19.00205,-57.64311,corumba,MS
38702,-18.57584,-46.51647,patos de minas,MG
17900,-21.48728,-51.53953,dracena,SP
12906,-22.93772,-46.54549,braganca paulista,SP
35600,-19.75015,-45.25902,bom despacho,MG
6711,-23.61393,-46.83653,cotia,SP
11671,-23.67985,-45.45088,caraguatatuba,SP
72220,-15.83048,-48.11263,brasilia,DF
13284,-23.01392,-46.99392,vinhedo,SP
68903,0.00118,-51.09407,macapa,AP
93546,-29.70422,-51.10392,novo hamburgo,RS
4848,-23.73938,-46.68498,são paulo,SP
25580,-22.78194,-43.35074,sao joao de meriti,RJ
22793,-23.00081,-43.38973,rio de janeiro,RJ
26574,-22.7763,-43.40292,mesquita,RJ
13650,-21.82068,-47.25324,santa cruz das palmeiras,SP
7050,-23.46312,-46.55259,guarulhos,SP
59073,-5.8459,-35.25635,natal,RN
59355,-6.9449,-36.71536,equador,RN
37440,-21.97037,-44.9308,caxambu,MG
33115,-19.79639,-43.91827,santa luzia,MG
31910,-19.86198,-43.91766,belo horizonte,MG
24850,-22.80397,-42.88629,itaboraí,RJ
25233,-22.70927,-43.29982,duque de caxias,RJ
6765,-23.62267,-46.77554,taboao da serra,SP
37800,-21.31372,-46.73114,guaxupe,MG
30662,-19.98957,-44.04698,belo horizonte,MG
33500,-19.62382,-43.98469,confins,MG
4428,-23.68333,-46.65076,sao paulo,SP
32670,-19.95147,-44.15865,betim,MG
68795,-1.36511,-48.26293,benevides,PA
90870,-30.07122,-51.20664,porto alegre,RS
5888,-23.67424,-46.78893,sao paulo,SP
